center,left,right,steering,throttle,brake,speed
IMG/center_2021_04_13_19_57_23_953.jpg,IMG/left_2021_04_13_19_57_23_953.jpg,IMG/right_2021_04_13_19_57_23_953.jpg,-0.7,0,0,14.09716
IMG/center_2021_04_13_19_57_24_029.jpg,IMG/left_2021_04_13_19_57_24_029.jpg,IMG/right_2021_04_13_19_57_24_029.jpg,-0.8500001,0,0,13.8708
IMG/center_2021_04_13_19_57_24_106.jpg,IMG/left_2021_04_13_19_57_24_106.jpg,IMG/right_2021_04_13_19_57_24_106.jpg,0,0,0,13.70136
IMG/center_2021_04_13_19_57_24_182.jpg,IMG/left_2021_04_13_19_57_24_182.jpg,IMG/right_2021_04_13_19_57_24_182.jpg,-0.15,0,0,13.57537
IMG/center_2021_04_13_19_57_24_260.jpg,IMG/left_2021_04_13_19_57_24_260.jpg,IMG/right_2021_04_13_19_57_24_260.jpg,-0.35,0,0,13.42432
IMG/center_2021_04_13_19_57_24_338.jpg,IMG/left_2021_04_13_19_57_24_338.jpg,IMG/right_2021_04_13_19_57_24_338.jpg,-0.5500001,0,0,13.25667
IMG/center_2021_04_13_19_57_24_415.jpg,IMG/left_2021_04_13_19_57_24_415.jpg,IMG/right_2021_04_13_19_57_24_415.jpg,-0.7500002,0,0,13.04282
IMG/center_2021_04_13_19_57_24_498.jpg,IMG/left_2021_04_13_19_57_24_498.jpg,IMG/right_2021_04_13_19_57_24_498.jpg,-0.9500002,0,0,12.78968
IMG/center_2021_04_13_19_57_24_581.jpg,IMG/left_2021_04_13_19_57_24_581.jpg,IMG/right_2021_04_13_19_57_24_581.jpg,-1,0,0,12.5392
IMG/center_2021_04_13_19_57_24_664.jpg,IMG/left_2021_04_13_19_57_24_664.jpg,IMG/right_2021_04_13_19_57_24_664.jpg,-1,0,0,12.36494
IMG/center_2021_04_13_19_57_24_749.jpg,IMG/left_2021_04_13_19_57_24_749.jpg,IMG/right_2021_04_13_19_57_24_749.jpg,-1,0,0,12.2204
IMG/center_2021_04_13_19_57_24_820.jpg,IMG/left_2021_04_13_19_57_24_820.jpg,IMG/right_2021_04_13_19_57_24_820.jpg,-1,0,0,12.08888
IMG/center_2021_04_13_19_57_24_889.jpg,IMG/left_2021_04_13_19_57_24_889.jpg,IMG/right_2021_04_13_19_57_24_889.jpg,0,0,0,11.98409
IMG/center_2021_04_13_19_57_24_958.jpg,IMG/left_2021_04_13_19_57_24_958.jpg,IMG/right_2021_04_13_19_57_24_958.jpg,0,0,0,11.76133
IMG/center_2021_04_13_19_57_25_042.jpg,IMG/left_2021_04_13_19_57_25_042.jpg,IMG/right_2021_04_13_19_57_25_042.jpg,0,0,0,11.65637
IMG/center_2021_04_13_19_57_25_108.jpg,IMG/left_2021_04_13_19_57_25_108.jpg,IMG/right_2021_04_13_19_57_25_108.jpg,0,0,0,11.7006
IMG/center_2021_04_13_19_57_25_175.jpg,IMG/left_2021_04_13_19_57_25_175.jpg,IMG/right_2021_04_13_19_57_25_175.jpg,0,0,0,11.50261
IMG/center_2021_04_13_19_57_25_262.jpg,IMG/left_2021_04_13_19_57_25_262.jpg,IMG/right_2021_04_13_19_57_25_262.jpg,0,0,0,11.52661
IMG/center_2021_04_13_19_57_25_351.jpg,IMG/left_2021_04_13_19_57_25_351.jpg,IMG/right_2021_04_13_19_57_25_351.jpg,0,0,0,11.31168
IMG/center_2021_04_13_19_57_25_439.jpg,IMG/left_2021_04_13_19_57_25_439.jpg,IMG/right_2021_04_13_19_57_25_439.jpg,-0.05,0,0,11.19018
IMG/center_2021_04_13_19_57_25_529.jpg,IMG/left_2021_04_13_19_57_25_529.jpg,IMG/right_2021_04_13_19_57_25_529.jpg,-0.25,0,0,11.08758
IMG/center_2021_04_13_19_57_25_614.jpg,IMG/left_2021_04_13_19_57_25_614.jpg,IMG/right_2021_04_13_19_57_25_614.jpg,-0.5000001,0,0,10.90695
IMG/center_2021_04_13_19_57_25_701.jpg,IMG/left_2021_04_13_19_57_25_701.jpg,IMG/right_2021_04_13_19_57_25_701.jpg,-0.7,0,0,10.73232
IMG/center_2021_04_13_19_57_25_789.jpg,IMG/left_2021_04_13_19_57_25_789.jpg,IMG/right_2021_04_13_19_57_25_789.jpg,-0.9000002,0,0,10.53235
IMG/center_2021_04_13_19_57_25_858.jpg,IMG/left_2021_04_13_19_57_25_858.jpg,IMG/right_2021_04_13_19_57_25_858.jpg,-1,0,0,10.33218
IMG/center_2021_04_13_19_57_25_926.jpg,IMG/left_2021_04_13_19_57_25_926.jpg,IMG/right_2021_04_13_19_57_25_926.jpg,-1,0,0,10.22639
IMG/center_2021_04_13_19_57_25_994.jpg,IMG/left_2021_04_13_19_57_25_994.jpg,IMG/right_2021_04_13_19_57_25_994.jpg,0,0,0,10.02505
IMG/center_2021_04_13_19_57_26_062.jpg,IMG/left_2021_04_13_19_57_26_062.jpg,IMG/right_2021_04_13_19_57_26_062.jpg,0,0,0,9.854369
IMG/center_2021_04_13_19_57_26_130.jpg,IMG/left_2021_04_13_19_57_26_130.jpg,IMG/right_2021_04_13_19_57_26_130.jpg,0,0,0,9.768337
IMG/center_2021_04_13_19_57_26_219.jpg,IMG/left_2021_04_13_19_57_26_219.jpg,IMG/right_2021_04_13_19_57_26_219.jpg,0,0,0,9.665502
IMG/center_2021_04_13_19_57_26_287.jpg,IMG/left_2021_04_13_19_57_26_287.jpg,IMG/right_2021_04_13_19_57_26_287.jpg,-0.05,0,0,9.606725
IMG/center_2021_04_13_19_57_26_354.jpg,IMG/left_2021_04_13_19_57_26_354.jpg,IMG/right_2021_04_13_19_57_26_354.jpg,-0.25,0,0,9.513788
IMG/center_2021_04_13_19_57_26_442.jpg,IMG/left_2021_04_13_19_57_26_442.jpg,IMG/right_2021_04_13_19_57_26_442.jpg,-0.45,0,0,9.393501
IMG/center_2021_04_13_19_57_26_515.jpg,IMG/left_2021_04_13_19_57_26_515.jpg,IMG/right_2021_04_13_19_57_26_515.jpg,-0.6500001,0,0,9.2503
IMG/center_2021_04_13_19_57_26_587.jpg,IMG/left_2021_04_13_19_57_26_587.jpg,IMG/right_2021_04_13_19_57_26_587.jpg,-0.8000001,0.1428732,0,9.168267
IMG/center_2021_04_13_19_57_26_666.jpg,IMG/left_2021_04_13_19_57_26_666.jpg,IMG/right_2021_04_13_19_57_26_666.jpg,-1,0.3803229,0,9.238049
IMG/center_2021_04_13_19_57_26_735.jpg,IMG/left_2021_04_13_19_57_26_735.jpg,IMG/right_2021_04_13_19_57_26_735.jpg,-1,0.5866395,0,9.558759
IMG/center_2021_04_13_19_57_26_828.jpg,IMG/left_2021_04_13_19_57_26_828.jpg,IMG/right_2021_04_13_19_57_26_828.jpg,-1,0.8637636,0,10.14185
IMG/center_2021_04_13_19_57_26_919.jpg,IMG/left_2021_04_13_19_57_26_919.jpg,IMG/right_2021_04_13_19_57_26_919.jpg,-1,0.9263614,0,11.14627
IMG/center_2021_04_13_19_57_26_986.jpg,IMG/left_2021_04_13_19_57_26_986.jpg,IMG/right_2021_04_13_19_57_26_986.jpg,0,0.7243915,0,11.64389
IMG/center_2021_04_13_19_57_27_074.jpg,IMG/left_2021_04_13_19_57_27_074.jpg,IMG/right_2021_04_13_19_57_27_074.jpg,0,0.4630087,0,11.77902
IMG/center_2021_04_13_19_57_27_142.jpg,IMG/left_2021_04_13_19_57_27_142.jpg,IMG/right_2021_04_13_19_57_27_142.jpg,0,0.2584126,0,12.23687
IMG/center_2021_04_13_19_57_27_214.jpg,IMG/left_2021_04_13_19_57_27_214.jpg,IMG/right_2021_04_13_19_57_27_214.jpg,0,0.04566672,0,12.28627
IMG/center_2021_04_13_19_57_27_281.jpg,IMG/left_2021_04_13_19_57_27_281.jpg,IMG/right_2021_04_13_19_57_27_281.jpg,0,0,0,12.03827
IMG/center_2021_04_13_19_57_27_348.jpg,IMG/left_2021_04_13_19_57_27_348.jpg,IMG/right_2021_04_13_19_57_27_348.jpg,0,0,0,11.99765
IMG/center_2021_04_13_19_57_27_420.jpg,IMG/left_2021_04_13_19_57_27_420.jpg,IMG/right_2021_04_13_19_57_27_420.jpg,0,0,0,11.82932
IMG/center_2021_04_13_19_57_27_493.jpg,IMG/left_2021_04_13_19_57_27_493.jpg,IMG/right_2021_04_13_19_57_27_493.jpg,0,0,0,11.7068
IMG/center_2021_04_13_19_57_27_568.jpg,IMG/left_2021_04_13_19_57_27_568.jpg,IMG/right_2021_04_13_19_57_27_568.jpg,0,0,0,11.80825
IMG/center_2021_04_13_19_57_27_636.jpg,IMG/left_2021_04_13_19_57_27_636.jpg,IMG/right_2021_04_13_19_57_27_636.jpg,0,0,0,11.71509
IMG/center_2021_04_13_19_57_27_709.jpg,IMG/left_2021_04_13_19_57_27_709.jpg,IMG/right_2021_04_13_19_57_27_709.jpg,-0.15,0,0,11.33311
IMG/center_2021_04_13_19_57_27_780.jpg,IMG/left_2021_04_13_19_57_27_780.jpg,IMG/right_2021_04_13_19_57_27_780.jpg,-0.35,0.1393287,0,11.23495
IMG/center_2021_04_13_19_57_27_849.jpg,IMG/left_2021_04_13_19_57_27_849.jpg,IMG/right_2021_04_13_19_57_27_849.jpg,-0.5000001,0.3452316,0,11.65847
IMG/center_2021_04_13_19_57_27_917.jpg,IMG/left_2021_04_13_19_57_27_917.jpg,IMG/right_2021_04_13_19_57_27_917.jpg,-0.7,0.5524164,0,11.71282
IMG/center_2021_04_13_19_57_27_984.jpg,IMG/left_2021_04_13_19_57_27_984.jpg,IMG/right_2021_04_13_19_57_27_984.jpg,-0.8500001,0.7551405,0,11.98855
IMG/center_2021_04_13_19_57_28_053.jpg,IMG/left_2021_04_13_19_57_28_053.jpg,IMG/right_2021_04_13_19_57_28_053.jpg,-1,0.9611055,0,12.78483
IMG/center_2021_04_13_19_57_28_142.jpg,IMG/left_2021_04_13_19_57_28_142.jpg,IMG/right_2021_04_13_19_57_28_142.jpg,-1,1,0,13.54994
IMG/center_2021_04_13_19_57_28_225.jpg,IMG/left_2021_04_13_19_57_28_225.jpg,IMG/right_2021_04_13_19_57_28_225.jpg,-1,1,0,14.27826
IMG/center_2021_04_13_19_57_28_312.jpg,IMG/left_2021_04_13_19_57_28_312.jpg,IMG/right_2021_04_13_19_57_28_312.jpg,-1,1,0,15.28511
IMG/center_2021_04_13_19_57_28_396.jpg,IMG/left_2021_04_13_19_57_28_396.jpg,IMG/right_2021_04_13_19_57_28_396.jpg,-1,1,0,16.11767
IMG/center_2021_04_13_19_57_28_485.jpg,IMG/left_2021_04_13_19_57_28_485.jpg,IMG/right_2021_04_13_19_57_28_485.jpg,-1,1,0,16.91377
IMG/center_2021_04_13_19_57_28_552.jpg,IMG/left_2021_04_13_19_57_28_552.jpg,IMG/right_2021_04_13_19_57_28_552.jpg,0,0.7982272,0,17.56424
IMG/center_2021_04_13_19_57_28_633.jpg,IMG/left_2021_04_13_19_57_28_633.jpg,IMG/right_2021_04_13_19_57_28_633.jpg,0,0.5574364,0,17.9337
IMG/center_2021_04_13_19_57_28_719.jpg,IMG/left_2021_04_13_19_57_28_719.jpg,IMG/right_2021_04_13_19_57_28_719.jpg,0,0.3002203,0,18.16701
IMG/center_2021_04_13_19_57_28_800.jpg,IMG/left_2021_04_13_19_57_28_800.jpg,IMG/right_2021_04_13_19_57_28_800.jpg,0,0.05466941,0,18.20706
IMG/center_2021_04_13_19_57_28_885.jpg,IMG/left_2021_04_13_19_57_28_885.jpg,IMG/right_2021_04_13_19_57_28_885.jpg,-0.15,0,0,18.10269
IMG/center_2021_04_13_19_57_28_967.jpg,IMG/left_2021_04_13_19_57_28_967.jpg,IMG/right_2021_04_13_19_57_28_967.jpg,-0.35,0,0,17.94188
IMG/center_2021_04_13_19_57_29_052.jpg,IMG/left_2021_04_13_19_57_29_052.jpg,IMG/right_2021_04_13_19_57_29_052.jpg,-0.6000001,0,0,17.18736
IMG/center_2021_04_13_19_57_29_133.jpg,IMG/left_2021_04_13_19_57_29_133.jpg,IMG/right_2021_04_13_19_57_29_133.jpg,-0.8000001,0.0639849,0,16.89577
IMG/center_2021_04_13_19_57_29_213.jpg,IMG/left_2021_04_13_19_57_29_213.jpg,IMG/right_2021_04_13_19_57_29_213.jpg,-1,0.3028692,0,16.76044
IMG/center_2021_04_13_19_57_29_293.jpg,IMG/left_2021_04_13_19_57_29_293.jpg,IMG/right_2021_04_13_19_57_29_293.jpg,-1,0.5417607,0,16.91832
IMG/center_2021_04_13_19_57_29_373.jpg,IMG/left_2021_04_13_19_57_29_373.jpg,IMG/right_2021_04_13_19_57_29_373.jpg,-1,0.7814862,0,17.35323
IMG/center_2021_04_13_19_57_29_449.jpg,IMG/left_2021_04_13_19_57_29_449.jpg,IMG/right_2021_04_13_19_57_29_449.jpg,-1,0.9551022,0,18.03066
IMG/center_2021_04_13_19_57_29_531.jpg,IMG/left_2021_04_13_19_57_29_531.jpg,IMG/right_2021_04_13_19_57_29_531.jpg,-1,1,0,18.80648
IMG/center_2021_04_13_19_57_29_605.jpg,IMG/left_2021_04_13_19_57_29_605.jpg,IMG/right_2021_04_13_19_57_29_605.jpg,-1,1,0,19.50806
IMG/center_2021_04_13_19_57_29_693.jpg,IMG/left_2021_04_13_19_57_29_693.jpg,IMG/right_2021_04_13_19_57_29_693.jpg,-1,1,0,20.34049
IMG/center_2021_04_13_19_57_29_774.jpg,IMG/left_2021_04_13_19_57_29_774.jpg,IMG/right_2021_04_13_19_57_29_774.jpg,-1,1,0,21.09418
IMG/center_2021_04_13_19_57_29_847.jpg,IMG/left_2021_04_13_19_57_29_847.jpg,IMG/right_2021_04_13_19_57_29_847.jpg,0,0.7812709,0,21.59397
IMG/center_2021_04_13_19_57_29_919.jpg,IMG/left_2021_04_13_19_57_29_919.jpg,IMG/right_2021_04_13_19_57_29_919.jpg,0,0.5646502,0,21.92583
IMG/center_2021_04_13_19_57_30_001.jpg,IMG/left_2021_04_13_19_57_30_001.jpg,IMG/right_2021_04_13_19_57_30_001.jpg,0,0.3200101,0,22.11623
IMG/center_2021_04_13_19_57_30_081.jpg,IMG/left_2021_04_13_19_57_30_081.jpg,IMG/right_2021_04_13_19_57_30_081.jpg,0,0.07813596,0,22.13084
IMG/center_2021_04_13_19_57_30_151.jpg,IMG/left_2021_04_13_19_57_30_151.jpg,IMG/right_2021_04_13_19_57_30_151.jpg,0,0,0,21.98637
IMG/center_2021_04_13_19_57_30_219.jpg,IMG/left_2021_04_13_19_57_30_219.jpg,IMG/right_2021_04_13_19_57_30_219.jpg,0,0,0,21.72741
IMG/center_2021_04_13_19_57_30_301.jpg,IMG/left_2021_04_13_19_57_30_301.jpg,IMG/right_2021_04_13_19_57_30_301.jpg,0,0,0,21.54662
IMG/center_2021_04_13_19_57_30_367.jpg,IMG/left_2021_04_13_19_57_30_367.jpg,IMG/right_2021_04_13_19_57_30_367.jpg,0,0,0,21.56451
IMG/center_2021_04_13_19_57_30_444.jpg,IMG/left_2021_04_13_19_57_30_444.jpg,IMG/right_2021_04_13_19_57_30_444.jpg,0,0,0,21.39556
IMG/center_2021_04_13_19_57_30_515.jpg,IMG/left_2021_04_13_19_57_30_515.jpg,IMG/right_2021_04_13_19_57_30_515.jpg,-0.2,0,0,21.21383
IMG/center_2021_04_13_19_57_30_592.jpg,IMG/left_2021_04_13_19_57_30_592.jpg,IMG/right_2021_04_13_19_57_30_592.jpg,-0.4,0,0,20.98333
IMG/center_2021_04_13_19_57_30_666.jpg,IMG/left_2021_04_13_19_57_30_666.jpg,IMG/right_2021_04_13_19_57_30_666.jpg,-0.5500001,0,0,20.52931
IMG/center_2021_04_13_19_57_30_746.jpg,IMG/left_2021_04_13_19_57_30_746.jpg,IMG/right_2021_04_13_19_57_30_746.jpg,-0.7500002,0,0,20.27726
IMG/center_2021_04_13_19_57_30_825.jpg,IMG/left_2021_04_13_19_57_30_825.jpg,IMG/right_2021_04_13_19_57_30_825.jpg,-0.9500002,0,0,19.99873
IMG/center_2021_04_13_19_57_30_901.jpg,IMG/left_2021_04_13_19_57_30_901.jpg,IMG/right_2021_04_13_19_57_30_901.jpg,0,0,0,19.91699
IMG/center_2021_04_13_19_57_30_967.jpg,IMG/left_2021_04_13_19_57_30_967.jpg,IMG/right_2021_04_13_19_57_30_967.jpg,0,0,0,19.9891
IMG/center_2021_04_13_19_57_31_042.jpg,IMG/left_2021_04_13_19_57_31_042.jpg,IMG/right_2021_04_13_19_57_31_042.jpg,0,0,0,19.96738
IMG/center_2021_04_13_19_57_31_112.jpg,IMG/left_2021_04_13_19_57_31_112.jpg,IMG/right_2021_04_13_19_57_31_112.jpg,0,0,0,20.24866
IMG/center_2021_04_13_19_57_31_183.jpg,IMG/left_2021_04_13_19_57_31_183.jpg,IMG/right_2021_04_13_19_57_31_183.jpg,0,0,0,20.37253
IMG/center_2021_04_13_19_57_31_260.jpg,IMG/left_2021_04_13_19_57_31_260.jpg,IMG/right_2021_04_13_19_57_31_260.jpg,0,0,0.2284425,19.74721
IMG/center_2021_04_13_19_57_31_332.jpg,IMG/left_2021_04_13_19_57_31_332.jpg,IMG/right_2021_04_13_19_57_31_332.jpg,0,0,0.4457127,19.42367
IMG/center_2021_04_13_19_57_31_408.jpg,IMG/left_2021_04_13_19_57_31_408.jpg,IMG/right_2021_04_13_19_57_31_408.jpg,0,0,0.6274763,18.83547
IMG/center_2021_04_13_19_57_31_480.jpg,IMG/left_2021_04_13_19_57_31_480.jpg,IMG/right_2021_04_13_19_57_31_480.jpg,0,0,0.3674631,18.12505
IMG/center_2021_04_13_19_57_31_559.jpg,IMG/left_2021_04_13_19_57_31_559.jpg,IMG/right_2021_04_13_19_57_31_559.jpg,0,0,0.4977732,17.35313
IMG/center_2021_04_13_19_57_31_628.jpg,IMG/left_2021_04_13_19_57_31_628.jpg,IMG/right_2021_04_13_19_57_31_628.jpg,0,0,0.6662556,16.86074
IMG/center_2021_04_13_19_57_31_698.jpg,IMG/left_2021_04_13_19_57_31_698.jpg,IMG/right_2021_04_13_19_57_31_698.jpg,0,0,0.9152091,16.12513
IMG/center_2021_04_13_19_57_31_771.jpg,IMG/left_2021_04_13_19_57_31_771.jpg,IMG/right_2021_04_13_19_57_31_771.jpg,0,0,0.9121903,14.87495
IMG/center_2021_04_13_19_57_31_844.jpg,IMG/left_2021_04_13_19_57_31_844.jpg,IMG/right_2021_04_13_19_57_31_844.jpg,0,0,0.6948094,14.20598
IMG/center_2021_04_13_19_57_31_918.jpg,IMG/left_2021_04_13_19_57_31_918.jpg,IMG/right_2021_04_13_19_57_31_918.jpg,0.1,0,0.4741105,13.47877
IMG/center_2021_04_13_19_57_31_995.jpg,IMG/left_2021_04_13_19_57_31_995.jpg,IMG/right_2021_04_13_19_57_31_995.jpg,0.3,0,0.2418428,12.67184
IMG/center_2021_04_13_19_57_32_065.jpg,IMG/left_2021_04_13_19_57_32_065.jpg,IMG/right_2021_04_13_19_57_32_065.jpg,0.45,0,0.06880005,12.12232
IMG/center_2021_04_13_19_57_32_139.jpg,IMG/left_2021_04_13_19_57_32_139.jpg,IMG/right_2021_04_13_19_57_32_139.jpg,0.6500001,0,0,11.73112
IMG/center_2021_04_13_19_57_32_211.jpg,IMG/left_2021_04_13_19_57_32_211.jpg,IMG/right_2021_04_13_19_57_32_211.jpg,0.8500001,0,0,11.90712
IMG/center_2021_04_13_19_57_32_283.jpg,IMG/left_2021_04_13_19_57_32_283.jpg,IMG/right_2021_04_13_19_57_32_283.jpg,1,0,0,12.50334
IMG/center_2021_04_13_19_57_32_356.jpg,IMG/left_2021_04_13_19_57_32_356.jpg,IMG/right_2021_04_13_19_57_32_356.jpg,1,0,0,12.74661
IMG/center_2021_04_13_19_57_32_429.jpg,IMG/left_2021_04_13_19_57_32_429.jpg,IMG/right_2021_04_13_19_57_32_429.jpg,1,0,0,12.46243
IMG/center_2021_04_13_19_57_32_505.jpg,IMG/left_2021_04_13_19_57_32_505.jpg,IMG/right_2021_04_13_19_57_32_505.jpg,0,0,0,12.72003
IMG/center_2021_04_13_19_57_32_578.jpg,IMG/left_2021_04_13_19_57_32_578.jpg,IMG/right_2021_04_13_19_57_32_578.jpg,0,0,0,12.89711
IMG/center_2021_04_13_19_57_32_648.jpg,IMG/left_2021_04_13_19_57_32_648.jpg,IMG/right_2021_04_13_19_57_32_648.jpg,0,0,0,13.55142
IMG/center_2021_04_13_19_57_32_729.jpg,IMG/left_2021_04_13_19_57_32_729.jpg,IMG/right_2021_04_13_19_57_32_729.jpg,0,0,0,13.76991
IMG/center_2021_04_13_19_57_32_797.jpg,IMG/left_2021_04_13_19_57_32_797.jpg,IMG/right_2021_04_13_19_57_32_797.jpg,0,0,0,14.09849
IMG/center_2021_04_13_19_57_32_866.jpg,IMG/left_2021_04_13_19_57_32_866.jpg,IMG/right_2021_04_13_19_57_32_866.jpg,0,0,0,13.99827
IMG/center_2021_04_13_19_57_32_944.jpg,IMG/left_2021_04_13_19_57_32_944.jpg,IMG/right_2021_04_13_19_57_32_944.jpg,0,0,0,14.52046
IMG/center_2021_04_13_19_57_33_021.jpg,IMG/left_2021_04_13_19_57_33_021.jpg,IMG/right_2021_04_13_19_57_33_021.jpg,0,0,0,14.81335
IMG/center_2021_04_13_19_57_33_094.jpg,IMG/left_2021_04_13_19_57_33_094.jpg,IMG/right_2021_04_13_19_57_33_094.jpg,0,0,0,15.13698
IMG/center_2021_04_13_19_57_33_173.jpg,IMG/left_2021_04_13_19_57_33_173.jpg,IMG/right_2021_04_13_19_57_33_173.jpg,0,0,0,15.26401
IMG/center_2021_04_13_19_57_33_252.jpg,IMG/left_2021_04_13_19_57_33_252.jpg,IMG/right_2021_04_13_19_57_33_252.jpg,0,0,0,15.52223
IMG/center_2021_04_13_19_57_33_334.jpg,IMG/left_2021_04_13_19_57_33_334.jpg,IMG/right_2021_04_13_19_57_33_334.jpg,0,0,0,15.91499
IMG/center_2021_04_13_19_57_33_411.jpg,IMG/left_2021_04_13_19_57_33_411.jpg,IMG/right_2021_04_13_19_57_33_411.jpg,0,0,0,15.91549
IMG/center_2021_04_13_19_57_33_479.jpg,IMG/left_2021_04_13_19_57_33_479.jpg,IMG/right_2021_04_13_19_57_33_479.jpg,-0.05,0,0,16.07409
IMG/center_2021_04_13_19_57_33_549.jpg,IMG/left_2021_04_13_19_57_33_549.jpg,IMG/right_2021_04_13_19_57_33_549.jpg,-0.2,0,0,16.10802
IMG/center_2021_04_13_19_57_33_626.jpg,IMG/left_2021_04_13_19_57_33_626.jpg,IMG/right_2021_04_13_19_57_33_626.jpg,-0.4,0,0,16.08724
IMG/center_2021_04_13_19_57_33_699.jpg,IMG/left_2021_04_13_19_57_33_699.jpg,IMG/right_2021_04_13_19_57_33_699.jpg,-0.6000001,0,0,16.19236
IMG/center_2021_04_13_19_57_33_777.jpg,IMG/left_2021_04_13_19_57_33_777.jpg,IMG/right_2021_04_13_19_57_33_777.jpg,-0.8000001,0,0,16.04613
IMG/center_2021_04_13_19_57_33_853.jpg,IMG/left_2021_04_13_19_57_33_853.jpg,IMG/right_2021_04_13_19_57_33_853.jpg,0,0,0,15.98952
IMG/center_2021_04_13_19_57_33_929.jpg,IMG/left_2021_04_13_19_57_33_929.jpg,IMG/right_2021_04_13_19_57_33_929.jpg,0,0,0,15.99939
IMG/center_2021_04_13_19_57_34_005.jpg,IMG/left_2021_04_13_19_57_34_005.jpg,IMG/right_2021_04_13_19_57_34_005.jpg,0,0,0,15.77253
IMG/center_2021_04_13_19_57_34_082.jpg,IMG/left_2021_04_13_19_57_34_082.jpg,IMG/right_2021_04_13_19_57_34_082.jpg,0,0,0,15.66416
IMG/center_2021_04_13_19_57_34_159.jpg,IMG/left_2021_04_13_19_57_34_159.jpg,IMG/right_2021_04_13_19_57_34_159.jpg,0,0,0,15.59267
IMG/center_2021_04_13_19_57_34_233.jpg,IMG/left_2021_04_13_19_57_34_233.jpg,IMG/right_2021_04_13_19_57_34_233.jpg,0,0,0,15.60245
IMG/center_2021_04_13_19_57_34_308.jpg,IMG/left_2021_04_13_19_57_34_308.jpg,IMG/right_2021_04_13_19_57_34_308.jpg,-0.1,0,0,15.6567
IMG/center_2021_04_13_19_57_34_386.jpg,IMG/left_2021_04_13_19_57_34_386.jpg,IMG/right_2021_04_13_19_57_34_386.jpg,-0.3,0,0,15.50792
IMG/center_2021_04_13_19_57_34_463.jpg,IMG/left_2021_04_13_19_57_34_463.jpg,IMG/right_2021_04_13_19_57_34_463.jpg,-0.5000001,0,0,15.24945
IMG/center_2021_04_13_19_57_34_535.jpg,IMG/left_2021_04_13_19_57_34_535.jpg,IMG/right_2021_04_13_19_57_34_535.jpg,0,0,0,15.00366
IMG/center_2021_04_13_19_57_34_612.jpg,IMG/left_2021_04_13_19_57_34_612.jpg,IMG/right_2021_04_13_19_57_34_612.jpg,0,0,0,14.85162
IMG/center_2021_04_13_19_57_34_685.jpg,IMG/left_2021_04_13_19_57_34_685.jpg,IMG/right_2021_04_13_19_57_34_685.jpg,0,0,0,14.99014
IMG/center_2021_04_13_19_57_34_769.jpg,IMG/left_2021_04_13_19_57_34_769.jpg,IMG/right_2021_04_13_19_57_34_769.jpg,0,0,0,14.87065
IMG/center_2021_04_13_19_57_34_843.jpg,IMG/left_2021_04_13_19_57_34_843.jpg,IMG/right_2021_04_13_19_57_34_843.jpg,0,0,0,14.75305
IMG/center_2021_04_13_19_57_34_916.jpg,IMG/left_2021_04_13_19_57_34_916.jpg,IMG/right_2021_04_13_19_57_34_916.jpg,0,0,0,14.63872
IMG/center_2021_04_13_19_57_34_993.jpg,IMG/left_2021_04_13_19_57_34_993.jpg,IMG/right_2021_04_13_19_57_34_993.jpg,0,0,0,14.53329
IMG/center_2021_04_13_19_57_35_070.jpg,IMG/left_2021_04_13_19_57_35_070.jpg,IMG/right_2021_04_13_19_57_35_070.jpg,0.1,0,0,14.1941
IMG/center_2021_04_13_19_57_35_143.jpg,IMG/left_2021_04_13_19_57_35_143.jpg,IMG/right_2021_04_13_19_57_35_143.jpg,0.3,0,0,14.04421
IMG/center_2021_04_13_19_57_35_225.jpg,IMG/left_2021_04_13_19_57_35_225.jpg,IMG/right_2021_04_13_19_57_35_225.jpg,0,0,0,13.90084
IMG/center_2021_04_13_19_57_35_299.jpg,IMG/left_2021_04_13_19_57_35_299.jpg,IMG/right_2021_04_13_19_57_35_299.jpg,0,0,0,13.77997
IMG/center_2021_04_13_19_57_35_369.jpg,IMG/left_2021_04_13_19_57_35_369.jpg,IMG/right_2021_04_13_19_57_35_369.jpg,0,0,0,13.98734
IMG/center_2021_04_13_19_57_35_441.jpg,IMG/left_2021_04_13_19_57_35_441.jpg,IMG/right_2021_04_13_19_57_35_441.jpg,0.1,0,0,13.88404
IMG/center_2021_04_13_19_57_35_523.jpg,IMG/left_2021_04_13_19_57_35_523.jpg,IMG/right_2021_04_13_19_57_35_523.jpg,0.3,0,0,13.74651
IMG/center_2021_04_13_19_57_35_598.jpg,IMG/left_2021_04_13_19_57_35_598.jpg,IMG/right_2021_04_13_19_57_35_598.jpg,0.5000001,0,0,13.52555
IMG/center_2021_04_13_19_57_35_668.jpg,IMG/left_2021_04_13_19_57_35_668.jpg,IMG/right_2021_04_13_19_57_35_668.jpg,0.6500001,0,0,13.11706
IMG/center_2021_04_13_19_57_35_743.jpg,IMG/left_2021_04_13_19_57_35_743.jpg,IMG/right_2021_04_13_19_57_35_743.jpg,0.8500001,0,0,12.84254
IMG/center_2021_04_13_19_57_35_820.jpg,IMG/left_2021_04_13_19_57_35_820.jpg,IMG/right_2021_04_13_19_57_35_820.jpg,1,0,0,12.63417
IMG/center_2021_04_13_19_57_35_890.jpg,IMG/left_2021_04_13_19_57_35_890.jpg,IMG/right_2021_04_13_19_57_35_890.jpg,1,0,0,12.36195
